,date,title,lede,writing,journalist,news_url,img_url,content,img_coment
8,20211109,서울 학교 22일부터 전면등교…'과대·과밀'은 부분등교 허용,"기사내용 요약 전교생 1000명 이상, 한 반 30명 이상인 학교 대상 서울시 초·중·고 중 과대 또는 과밀 174개교, 13. …",뉴시스,,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=003&aid=0010821543,https://imgnews.pstatic.net/image/origin/003/2021/11/09/10821543.jpg,"기사내용 요약전교생 1000명 이상, 한 반 30명 이상인 학교 대상서울시 초·중·고 중 과대 또는 과밀 174개교, 13.2%""학생 확진자 폭증하면 전면등교 원칙 흔들릴 수도""[서울=뉴시스]김경록 기자 = 지금까지 3분의 2만 등교하던 서울의 초·중학교 학생들도 오는 22일 매일 학교에 간다. 다만 학생 수가 많아 교내 밀집도가 높은 과대·과밀학교에 대해선 3분의 2까지만 부분등교를 할 수 있도록 여지를 남겼다. 9일 서울시교육청의 '단계적 일상회복을 위한 학사운영' 공문에 따르면 서울 학교도 오는 22일부터 전면등교를 원칙으로 등교를 확대한다. 그러나 학생 수가 일정 수준 이상으로 많거나 집단감염 등 방역적 특이사항이 있을 경우엔 예외적으로 부분등교를 허용하기로 했다. 서울에서는 전교생 수가 1000명 이상인 학교가 '과대학교', 학급당 평균 학생 수가 30명 이상인 학교는 '과밀학교'로 관리하고 있다. 이날 기준 서울시 1311개교 중 과대 또는 과밀에 해당하는 초·중·고교는 174개교(13.2%)다. 이들 학교는 학부모·학생·교직원 등 교내 의견 수렴을 거쳐 오는 22일까지 전면등교 여부를 결정해야 한다. 과대·과밀 초등학교는 4분의3 이상, 중·고등학교는 3분의2 이상 부분등교가 가능하다. 단 초등학교 1·2학년은 매일 등교가 원칙이다. 이처럼 전면등교 원칙에 예외가 적용됨에 따라 서울에서 전면등교가 불발될 수 있다는 전망이 나온다. 정선숙 교육청 초등교육과 장학관은 ""전면등교를 시행했을 때 방역에 대한 우려와 정상적인 급식이 가능한지 여부가 관건""이라며 ""과대·과밀학교라 조심스럽다면 (전면등교를) 안 할 수도 있다""고 밝혔다. 교육청은 초등학교 학부모들 사이에선 전면등교 여론이 조금 더 우세한 것으로 파악하고 있다고 밝혔다. 2년째 대면·비대면 수업을 오가며 가중된 돌봄 부담이 한계에 다다랐다는 것이다. 전면등교 시행으로 감염에 대한 우려도 있지만, 소위 '퐁당퐁당 등교'에 대한 피로도가 극에 달한 것으로 풀이된다.다만 오는 22일까지 코로나19 확산세가 커지면 각 학교의 여론 뿐 아니라 교육부 방침까지 뒤바뀔 수 있다는 의견도 나온다.정순미 교육청 중등교육과 장학관은 ""확진자 발생 추이에 전면등교 관련 여론도 흐름과 분위기가 달라진다""면서 ""22일 전에 3000~4000명까지 확진자가 폭증할 경우 전면등교에 대한 학부모와 교육당국의 부담이 커져 (전면등교) 속도를 조절하자는 제안이 나올 수 있다고 본다""고 전망했다．",[서울=뉴시스] 백동현 기자 = 정부가 교육분야 단계적 일상회복(위드 코로나) 추진방안을 발표한 지난달 29일 오후 서울 마포구 서울여자중학교 학생들이 하교하고 있다. 이날 유은혜 사회부총리 겸 교육부 장관은 오는 22일부터 수도권을 포함한 전국의 유치원·초등·중·고등학교 학생들이 전면 등교한다고 밝혔다. 2021.11.09. livertrent@newsis.com
9,20211109,"이진련 대구시의원 ""대구교육감, 균형도 없고 소극적""",[대구=뉴시스] 정창오 기자 = 대구시의회 교육위원회 이진련 의원은 9일 대구시교육청 행정사무감사에서 강은희 교육감의 핵심 미래 …,뉴시스,정창오 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=003&aid=0010821525,https://imgnews.pstatic.net/image/origin/003/2021/11/09/10821525.jpg,"[대구=뉴시스] 정창오 기자 = 대구시의회 교육위원회 이진련 의원은 9일 대구시교육청 행정사무감사에서 강은희 교육감의 핵심 미래역량교육인 IB(International Baccalaureate) 교육프로그램과 소극적인 코로나19 교육재난지원금 지급을 비판했다. 이 의원은 IB프로그램을 지난달 15일 공개토론회에서 이미 문제 삼은 바 있다. 이날 행정사무감사에서는 당시 제기된 문제와 함께 향후 대학입시 적용 문제 등 우려될 수 있는 부분들을 집중적으로 지적했다. 이 의원은 IB인증 고등학교(외국어고, 포산고, 경북사대부고)의 전체학생 대비 IB과정 학생 비율이 낮은 것은 ‘소수학생 중심의 운영’이라며 일반학급과 균형있는 학사운영을 촉구했다.또 IB학교 도입에 따른 교사의 연수 부담 가중과 그에 따른 업무경감 방안을 주문하면서 IB학교의 미흡한 초·중·고 연계,  대학입시 ‘정시 확대·수시입학 감소 정책’과 관련한 IB과정의 한계, 디플로마 인정을 위한 교육부 및 대학과 협의 부족 등을 짚었다. 이 의원은 “대부분의 타 시·도교육청에서 코로나19 교육재난지원금을 지급했음에도 전국에서 무상급식을 가장 늦게 시행한 대구교육청이 재난 지원에도 소극적인 자세를 보이고 있다”며 “지역 학생들과 학부모들이 타 지역에 비해 역차별을 받고 있다”고 주장했다. 이 의원은 이번 행정사무감사 기간 코로나19 상황에서 유일하게 추진된 서원·향교 인성교육 체험활동과 고교 배정 시 과도한 개인인적 사항 기재, 지지부진한 특수교육실무원 확충, 감소하지 않는 학교폭력 등 교육감 주요 공약사업 등을 파고들 예정이다.",대구시의회 이진련 의원
10,20211109,전북지역 특성화고 2022년 신입생 모집…12일부터 원서접수,(전북=뉴스1) 임충식 기자 = 전북지역 특성화고등학교가 2022학년도 신입생 모집에 들어간다. 9일 전북교육청에 따르면 도내  …,뉴스1,임충식 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=421&aid=0005711969,https://imgnews.pstatic.net/image/origin/421/2021/11/09/5711969.jpg,"(전북=뉴스1) 임충식 기자 = 전북지역 특성화고등학교가 2022학년도 신입생 모집에 들어간다.9일 전북교육청에 따르면 도내 특성화고 24곳과 일반고 전문계학과 설치교 4 곳 등 총 28개교의 신입생 입학전형이 오는 12일 시작된다.취업희망자, 가업승계자를 선발하는 특별전형은 오는 12일부터 15일까지 원서교부 및 접수가 진행한다. 이어 16일 면접 등 전형을 거쳐 17일 합격자를 발표한다.일반전형은 오는 18일부터 22일까지 원서교부·접수에 들어간다. 합격자 발표는 26일이다. 특별전형과 면접전형 등 세부사항은 개별 학교 홈페이지에서 확인할 수 있다.도교육청 직업교육담당 장학사는 “우리교육청은 전문적인 취업업무 지원을 통해 학생 개개인의 적성과 진로에 맞는 취업 및 현장실습을 지원하고 있다”면서 “꿈과 미래를 마음껏 펼칠 수 있는 직업계고등학교에 학생들의 많은 관심과 지원 바란다”고 말했다. 한편 전북교육청은 특성화고 역량 강화 및 취업률 향상을 위해 다양한 지원 사업을 펼쳐오고 있다. 특성화고와 마이스터고 학생을 기술 선진국으로 파견해 3개월 동안 현지에서 학습하면서 다양한 전공체험의 기회를 갖도록 하는 글로벌 현장학습, 직업계고 학생들의 학습동기 촉진 및 직업역량 지원을 위한 취업준비금을 지급하는 꿈키움 성장지원사업 등이 대표적이다.‘선취업 후학습’의 혜택도 누릴 수 있다. 특성화고나 마이스터고 졸업 후 3년 이상 산업체 근무경력을 가진 재직자는 수능 응시 없이 대학 입학이 가능하며, 재직 기간이 2년 이상인 고졸 후 학습자에게는 대학 진학 시 등록금 전액이 면제되는 ‘희망사다리 장학금Ⅱ’도 받을 수 있다.",전라북도교육청./뉴스1
11,20211109,"대구동부도서관, 학년 전환기 학생 위한 프로그램 운영","대구동부도서관(관장 김화숙)은 2021년도 학년 전환기 징검다리 프로그램을 운영한다. 이 프로그램은 상급학교 진학을 앞둔 초6, …",매일신문,채정민 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=088&aid=0000730108,https://imgnews.pstatic.net/image/origin/088/2021/11/09/730108.jpg,"초6, 중3, 고3 위한 맞춤형 과정 진행대구동부도서관(관장 김화숙)은 2021년도 학년 전환기 징검다리 프로그램을 운영한다.이 프로그램은 상급학교 진학을 앞둔 초6, 중3, 고3 학생을 대상으로 한 과정. 학생들이 자신의 진로를 찾아보고 지친 마음을 재충전할 수 있도록 기획한 것이다.중학교 입학을 앞둔 초6 학생을 대상으로는 자신을 이해하고 진로의 다양성을 인식할 수 있도록 '예비 중1, 슬기로운 진로 탐구'를 운영한다. 곧 고교에 진학하는 중3 학생을 위해선 자신을 표현하고 체험을 통해 마음을 치유할 수 있는 '나를 비추는 반짝 레진 그립톡 만들기'를 진행한다. 대학 진학을 앞둔 고3 학생을 대상으로는 '울려라! 금융 골든벨'을 마련한다.각 학교 홈페이지를 통해 9일부터 온라인으로 수강 신청을 할 수 있다. 김화숙 관장은 ""학생들이 스스로 진로와 미래를 찾아 대비할 수 있는 기회가 되고, 상급학교에서 유연하게 적응하는 데 도움이 되면 좋겠다""고 했다. 053)231-2233.","대구동부도서관 전경. 이곳은 초6, 중3, 고3을 대상으로 2021년 학년 전환기 징검다리 프로그램을 운영한다. 대구시교육청 제공"
12,20211109,"난간 올라서던 젊은 여성 구한 중학생…""모른 척 안된다 생각""",(경주=연합뉴스) 손대성 기자 = 경북 경주 한 중학생이 극단적 선택을 하려는 젊은 여성을 살렸다. 9일 경주교육지원청에 따르면 …,연합뉴스,손대성 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=001&aid=0012780514,https://imgnews.pstatic.net/image/origin/001/2021/11/09/12780514.jpg,"    (경주=연합뉴스) 손대성 기자 = 경북 경주 한 중학생이 극단적 선택을 하려는 젊은 여성을 살렸다.    9일 경주교육지원청에 따르면 경주 서라벌여중 3학년 한채리 학생은 지난달 27일 오후 5시께 황성동 지하도를 지나가던 중 젊은 여성 한 명이 울면서 난간에 발을 올리려는 모습을 목격했다.    난간에서 지하도 아래까지 높이는 약 5ｍ에 달했다.    지하도를 건너는 사람이 여러 명 있었으나 젊은 여성을 제지하는 사람은 없었다.    이에 한채리 학생은 ""괜찮아요?""라며 말을 건네며 다가갔고 이야기를 들어주면서 젊은 여성을 달랬다.    때마침 길을 지나가는 친구들을 만나 경찰 신고를 부탁하며 경찰이 올 때까지 젊은 여성을 안고 있었다.    이후 경주경찰서 황성지구대까지 동행해 상황을 설명하고 가족과 연락이 닿은 것을 확인한 뒤 경찰차를 타고 귀가했다.    이 소식을 접한 경주교육지원청은 8일 한채리 학생에게 모범학생 표창장을 주며 격려했다.    한채리 학생은 교육지원청 관계자에게 ""그 모습을 보고 그냥 지나치면 안 된다고 생각해서 다가갔고, 계속 죽겠다고 얘기하는 여성의 말을 들어주고 몸을 안아주며 마음을 안정시켜줬다""고 상황을 전했다.    이 학생은 이후에도 외부에 알려지는 것을 꺼리다가 교육지원청 요청을 받은 뒤에서야 동의했다.    서정원 경주교육지원청 교육장은 ""길을 가다가 지나치지 않고 먼저 다가가 소중한 생명을 구한 학생의 용기에 박수를 보낸다""고 말했다.    sds123@yna.co.kr",모범학생 표창장(경주=연합뉴스) 지난 8일 경북 경주교육지원청에서 서정원 교육장(오른쪽)이 서라벌여중 3학년 한채리 학생에게 모범학생 표창장을 준 뒤 기념사진을 찍고 있다. 2021.11.9 [경주교육지원청 제공. 재판매 및 DB 금지]
13,20211109,전국 학생들 닷새간 1529명 확진…등교율 80% 아래로,기사내용 요약 수도권 74.2%…충남·충북 집단감염 지속 코로나 여파에 등교율 79.2%로 떨어져 [세종=뉴시스]이연희 기자 = …,뉴시스,이연희 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=003&aid=0010821467,https://imgnews.pstatic.net/image/origin/003/2021/11/09/10821467.jpg,"기사내용 요약수도권 74.2%…충남·충북 집단감염 지속코로나 여파에 등교율 79.2%로 떨어져[세종=뉴시스]이연희 기자 = 지난 4일부터 8일까지 최근 닷새 동안 전국 유·초·중·고 학생 총 1529명이 코로나19에 확진됐다. 하루 평균 305.8명이 확진된 셈이다.지난 1일 '단계적 일상회복'(위드 코로나) 이후 학생 확진자들이 꾸준히 늘어남에 따라 등교율도 80% 아래로 떨어졌다.9일  교육부에 따르면 지난 4일 371명, 5일 378명, 6일 292명, 7일 263명, 8일 225명이 각각 확진 판정을 받았다. 1주 전인 하루 평균 확진자 수(297.4명) 대비 11.9명이 더 늘어난 셈이다.지역별로 살펴보면  경기 576명, 서울 451명, 인천 107명 등 1134명(74.2%)이 수도권에 집중됐다. 최근 서울 강남구 대치동의 한 고등학교에서는 최소 12명 이상의 학생들이 확진 판정을 받았다. 서울 마포구·서대문구·은평구 학군의 한 중학교에서도 25명 규모의 집단감염이 발생하기도 했다.비수도권에서는 충남 확진자가 90명으로 가장 많고 충북 58명, 경남 45명, 경북 44명이 각각 발생했다. 다음으로 대구 34명, 부산 33명, 광주 26명, 강원 21명, 대전 19명이 확진됐다. 전북에서는 10명, 세종 6명, 전남 5명, 제주 3명, 울산 1명이 코로나19 검사에서 '양성' 판정을 받았다. 충남 천안의 한 초등학교에서는 지난달 28일부터 지금까지 44명 규모의 집단감염이 발생했으며, 지역아동센터에서도 학생 등 26명이 확진 판정을 받았다. 충북 청주와 충주, 음성 지역에서는 소규모의 학교 집단감염이 잇따랐다.부산의 부산진구 초등학교에서는 특별활동 수업 관련 집단감염이 발생하면서 강사와 학생 등 약 20명이 줄줄이 확진됐다. 광주의 한 대기업 사업장에서 발생한 집단감염이 초·중학교로 이어졌다. 같은 기간 교직원은 75명이 추가 확진됐다. 올해 누적 확진 학생·교직원 수는 모두 3만3653명으로 늘었다.이날 오전 10시 기준 전국 2만447개교 중 2만287개교(99.2%)는 전면 또는 부분 등교 중인 것으로 조사됐다. 122개교(0.6%)는 코로나19 여파에 원격수업으로 전환했다. 이 중 70개교는 수도권에 위치한 학교들이다. 지난 8일 오후 4시 기준 전체 학생 593만6054명 중 470만4068명이 학교에 갔다. 학생 수 기준 등교율은 79.2%로 나타나 지난 9월 초 등교 확대 이전처럼 80% 아래로 떨어졌다. 유치원의 등원 비율이 86.5%로 가장 높고, 초등학교 79.5%, 중학교 79.3%% 고등학교 75.4% 순으로 나타났다. 대학가에서는 대학생 127명, 교직원 13명이 추가로 확진 판정을 받았다. 누적 확진자는 모두 1만1980명이다.",[대구=뉴시스] 이무열 기자 = 2022학년도 대학수학능력시험을 열흘 앞둔 지난 8일 오전 대구 남구 협성고등학교 3학년 교실에서 수험생들이 공부에 집중하고 있다. 2021.11.09.  lmy@newsis.com
14,20211109,수능 앞두고 창원 고교 2곳 학생 16명 집단감염 ‘비상’,(경남=뉴스1) 강정태 기자 = 18일 치러지는 수학능력시험을 앞두고 경남의 고등학교 두 곳에서 집단감염이 발생했다. 9일 경남 …,뉴스1,강정태 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=421&aid=0005711912,,"고3 감염은 없어…경남 전 고교 11일부터 원격수업(경남=뉴스1) 강정태 기자 = 18일 치러지는 수학능력시험을 앞두고 경남의 고등학교 두 곳에서 집단감염이 발생했다.9일 경남도, 경남도교육청 등에 따르면 창원시 관내 고등학교 두 곳에서 집단감염이 발생한 것으로 확인됐다.해당 집단감염과 관련해 지난 6일 A고등학교에 다니는 학생 1명이 최초로 확진됐고, 같은 날 B고등학교 학생 1명도 추가됐다.역학조사 결과 이 두 학생은 함께 과외수업을 받는 사이로, 과외수업 과정에서 전파가 이루어진 것으로 추정되고 있다.방역당국은 학생 확진자가 발생함에 따라 A·B고등학교에 임시선별소를 설치해 전수조사를 실시했다.그 결과 지난 7일 6명, 8일 8명, 이날 1명이 추가로 확진됐다. 누적 확진자는 17명으로 학생 16명, 지인 1명이다.해당 집단감염으로 감염된 학생 확진자는 모두 1학년이다. 방역당국은 A·B학교의 1학년 학생들을 10일간 비대면 원격수업으로 전환시켰다. 나머지 2·3학년은 현재 정상등교가 실시되고 있다.경남 교육당국은 수능을 9일 남겨두고 관내 고등학교에서 집단감염이 발생하면서 긴장하고 있다.도교육청은 교육부 방침에 따라 수능 2주 전인 지난 4일부터 수능 종합방역대책을 수립해 수험생의 출입이 잦은 곳에 방역수칙 안내 및 점검에 나서고 있다.또 수험생 중 확진자나 자가격리자가 시험을 칠 수 있는 별도의 시험장도 준비하고 있다.수능을 일주일 앞둔 11일부터는 관내 고등학교들이 전면 비대면 원격수업으로 전환된다.경남도교육청 관계자는 “관내 수험생들이 안전한 환경에서 수능을 마칠 수 있도록 방역 점검에 노력하고 있다”며 “수험생들과 그 가족들도 경각심을 가지고 방역수칙을 잘 지켜달라”고 당부했다.",
15,20211109,"""문제아는 없습니다, 상처받은 아이들이 있을 뿐""","[인터뷰] 신세균 원주가정형Wee센터장 ⓒ 원주투데이 ""아이를 문제아로만 바라보면 그 아이는 끊임없이 문제아로만 남게 돼요. 반 …",오마이뉴스,,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=047&aid=0002332149,https://imgnews.pstatic.net/image/origin/047/2021/11/09/2332149.jpg,"[인터뷰] 신세균 원주가정형Wee센터장       ⓒ 원주투데이  ""아이를 문제아로만 바라보면 그 아이는 끊임없이 문제아로만 남게 돼요. 반대로 어떤 아이도 성장하는 과정으로 지켜보면 나와 아이가 똑같아집니다. 정도의 차이가 있을 뿐이지 다 같은 사람이거든요.""강원 원주가정형Wee센터(이하 원주Wee센터) 신세균(53) 센터장의 말이다. 가정과 학교폭력에 지친 아이, 부모의 이혼과 방임으로 상처 입은 청소년을 돌보면서 그가 내린 결론은 '세상에 문제아는 없다'란 것.판부면에서 Wee센터를 운영하며 세상이 감당치 못하는 아이들에게 마음의 안식처가 되고 있다. 그의 헌신 덕분에 원주Wee센터는 지난해와 올해 전국 Wee프로젝트 우수사례 공모전에서 최우수상과 대상을 받았다. 원래 직업은 대학교 교직원이다. 1995년 상지영서대에 입사해 학교 행정 업무를 봐왔던 것. 입사 10년째 되던 해 '과연 이 일이 내가 원하던 것이었을까'란 회의가 들어 사표를 던졌다. 대신 학창 시절 꿈꾸던 교사가 되기로 마음먹고 대학원에서 학업에 매진했다. 그러고 나서 처음 교편을 잡은 곳이 원주의 A대안학교. 그간 못 이룬 꿈을 이곳에서 펼쳐보겠노라고 다짐했다. 그러나 기대와 현실은 완전히 딴 판이었다. 한 반에 열다섯 명이 있는 교실에서 조회에 참석한 학생은 단 세 명. 툭하면 싸우고 가출도 밥 먹듯 하는 아이들로 가득한 곳이었다.신세균씨는 ""A학교는 가출, 폭력, 임신 소위 말하는 문제아들을 마지막으로 받아주던 곳이었다""라며 ""부임한 지 1년 만에 사표를 던질 줄은 꿈에도 예상하지 못했다""고 말했다. '여기서 물러설 수 없다'란 생각에 방학 동안 간신히 마음을 추슬렀다. 대신 그 만의 방식으로 아이들을 가르치기로 결심한다. 이후 학생들과 한센병 환자촌에서 병동 봉사를 진행하고, 원주에서 강릉까지 도보 왕복도 추진했다. 학생들이 졸업 후 사회를 미리 체험할 수 있도록 인턴십 프로그램도 운용했다. 이러한 노력을 EBS에서 청소년 교육 활동 우수사례로 소개하기도 했다.1년 만에 그만둘 줄 알았던 학교에서 4년간 아이들과 그렇게 동고동락했다. 신씨는 ""처음부터 엄청 센 아이들을 만났다고 생각했는데 그 덕분에 오히려 내가 성장할 수 있었다""며 ""생각해보면 그때가 가장 행복했던 시절 같다""고 말했다.이후 부론 한알학교에서 4년, 중·고등대안학교인 길배움터에서 4년간 아이들과 함께 지낸다. 그 12년의 세월이 아이들을 조금이나마 이해할 수 있게 하는 자양분이 됐다고 했다. 그러다 지난 2016년, 길터여행협동조합이 원주가정형Wee센터에 지정되면서 지금까지 위기 학생들을 돌보고 있다. 신씨는 ""가정형 Wee센터는 학대, 방임, 폭력 등 학교나 가정으로부터 상처를 입은 아이들을 1년 동안 보호하는 곳""이라며 ""학생들이 선생님들과 생활하면서 다시 학교와 가정으로 돌아갈 수 있도록 애쓰고 있다""고 말했다. Wee센터를 운영하며 가장 힘든 점은 아이들이 마음에 상처를 입었을 때다. 센터에서 잘 지내다가도 부모로부터 싫은 소리 하나 들으면 아이들 마음이 산산이 부서진다고. 꽃다운 나이에도 '더 이상 희망이 없다'며 극단적인 선택을 하기도 한다.신씨를 비롯한 원주Wee센터 교사들은 아이들이 힘들 때마다 말없이 기댈 수 있는 등이 되어주고 있다. 그는 ""반평생 살아온 저보다도 우리 아이들 인생이 더 구구절절할 때가 많다""며 ""부모나 학교 선생님들로부터 한 번도 존중받지 못한 아이들에게 믿음과 신뢰를 주려고 노력한다""고 말했다. 학생과 부모가 자신의 이야기를 쏟아내며 지난날의 상처를 치유하도록 돕고 있다. 매년 12월 '길 틔움식'을 열어 ▲아이들이 Wee센터로 오기까지 삶의 이야기 ▲부모나 학교에서 버림받았던 이야기 ▲자신의 인생에서 가장 기억에 남는 10대 사건 등을 스스로 풀어내도록 독려하는 것. 학부모들에게도 '엄마가 딸에게 해주고픈 이야기' 등 속마음을 전할 수 있도록 유도한다. 신씨는 ""Wee센터 교사들 또한 학생들과 같이 생활하며 겪은 일들을 진솔하게 이야기한다""며 ""이를 통해 학생과 부모, 교사와 학생이 서로의 상처를 치유하고 있다""고 말했다. 그렇게 그의 품을 떠난 학생들이 ""선생님 저 입대하는데 술 한잔하시죠"", ""저 좋은 곳에 취직했는데 저녁 대접해드리겠습니다""라고 안부를 전해올 때 가장 보람을 느낀다. 원주가정형Wee센터는 어느덧 설립 5년 차로 접어들었다. 예나 지금이나 그는 아이들이 이곳에서 에너지를 얻어, 학교나 가정으로 무사히 복귀하도록 애쓰고 있다. 그러나 아직 부족한 면이 많고 개선해야 할 점도 넘친다고 했다. 신씨는 ""Wee센터가 안정궤도에 진입해 아이들이 건강한 사회구성원으로 자라나길 희망한다""며 ""이곳에서 소임을 다하면 시골에서 돌봄 활동을 펼치며 여생을 보내고 싶다""고 말했다.덧붙이는 글 | 이 기사는 원주투데이에도 실렸습니다.",
16,20211109,닷새간 학생 일평균 306명 확진…학생 79.2% '등교수업',(서울=뉴스1) 장지훈 기자 = 신종 코로나바이러스 감염증(코로나19) 확진 학생이 최근 닷새간 일평균 약 306명 발생한 것으 …,뉴스1,장지훈 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=421&aid=0005711906,https://imgnews.pstatic.net/image/origin/421/2021/11/09/5711906.jpg,"수도권서 74% 나와…교직원 75명↑코로나19 여파 112개교 '전면 원격'(서울=뉴스1) 장지훈 기자 = 신종 코로나바이러스 감염증(코로나19) 확진 학생이 최근 닷새간 일평균 약 306명 발생한 것으로 나타났다. 전체 학생 가운데 등교수업을 받은 비율은 79.2%를 나타냈다.9일 교육부에 따르면 지난 4~8일 전국에서 1529명의 학생이 확진됐다. 일평균 305.8명꼴이다. 지난 3월 이후 누적 학생 확진자는 3만명을 돌파해 3만1399명으로 증가했다. 직전 1주일(지난달 28일~지난 3일) 2447명이 확진돼 일평균 349.6명을 기록한 것과 비교하면 다소 줄어든 수치다. 신규 학생 확진자를 지역별로 보면 경기 576명, 서울 451명, 인천 107명 등 수도권에서 1134명이 나와 전체의 74.2%를 나타냈다.비수도권에서는 충남이 90명으로 가장 많았고 충북 58명, 경남 45명 등 순으로 이어졌다. 울산(1명), 제주(3명), 전남(5명), 세종(6명) 등 지역은 학생 확진자가 10명 미만으로 발생했다. 교직원은 최근 닷새 동안 전국에서 75명이 확진돼 일평균 15.0명을 기록했다. 지난 3월 이후 누적 교직원 확진자는 2254명이다. 대학생 확진자는 같은 기간 127명 발생했다. 일평균 25.4명꼴이다. 직전 1주일 일평균 36.0명이 확진된 것과 비교해 감소했다. 대학 교직원 확진자는 13명 추가됐다. 이날 오전 10시 기준 전국 유치원·학교 2만447곳 가운데 99.2%인 2만287곳은 등교수업을 실시한 것으로 나타났다. 코로나19 여파로 122곳(0.6%)은 전면 원격수업했다. 나머지 38곳(0.2%)은 재량휴업했다.등교수업을 받은 학생은 전날 오후 4시 기준 전국 593만6054명 가운데 470만4068명으로 조사됐다. 유치원생을 포함한 전체 학생의 등교율은 79.2%를 기록해 지난 3일 같은 시간 기준 81.6%와 비교해 2.4%P 떨어졌다.",서울한 초등학교에서 학생들이 등교하고 있다. 2021.9.6/뉴스1 © News1 성동훈 기자
17,20211109,"서울시교육청 2022년 예산 10조5803억 편성…코로나19 학습결손 해소, 미래형 교육공간 사업 등","[경향신문] 서울시교육청이 내년에 코로나19 학습결손 해결과 격차없는 공교육, 미래형 교육공간 사업 등에 총 10조원이 넘는 예 …",경향신문,,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=032&aid=0003109042,https://imgnews.pstatic.net/image/origin/032/2021/11/09/3109042.jpg,"	
	[경향신문] 서울시교육청이 내년에 코로나19 학습결손 해결과 격차없는 공교육, 미래형 교육공간 사업 등에 총 10조원이 넘는 예산을 투입한다.시교육청은 이같은 내용으로 2022년도 예산안 10조5803억원을 편성해 서울시의회에 제출한다고 9일 밝혔다. 올해 본예산(9조7420억원)보다 8383억원(8.6%) 늘어난 규모다.교육청은 예산을 짜면서 교육회복 지속 중점 지원, 격차 없는 공교육의 시작, 미래교육 실현, 미래형 교육 공간 조성 등에 중점을 뒀다고 설명했다.우선 2년째 이어지는 코로나19로 인한 교육 및 학력 격차 축소와 회복을 위해 총 404억원을 편성했다. 초등학교 교과보충 지원을 위해 135억원, 중·고교 단위학교 기본학력 책임지도를 위해 142억원, 초·중·고교 토의 토론 문화 활성화를 위해 100억원을 각각 투입한다.공교육 격차 해소를 위해 유치원 과정부터 교육청이 조기에 개입하기로 했다. 교육청은 공립유치원 13개원 설립에 177억원을 투입하고 누리과정 운영(보육 및 유아학비)에 5224억원을 들일 계획이다. 코로나19 이후 중요성이 커진 학급당 학생 수 감축을 위해서는 초등학교 1학년 학생 수 20명 이하 학급을 조성하는데 15억원을 배정했다. 학습복지 보장 차원에서 학습자료와 학급준비물 마련에 166억원을 지원하는 등 총 4078억원을 편성했다.특히 올해부터 중·고교 신입생에게 입학준비금 30만원을 지급한 데 이어 내년부터는 초등학교 입학생에게도 입학준비금을 지원할 방침이다. 교육청은 “초1 입학생에게도 입학 축하의 마음을 담은 입학준비금을 지원하고자 현재 서울시·지자체와 적극 협의하고 있으며, 협의가 종료되면 예산에 반영할 계획”이라고 밝혔다.미래형 교육공간 조성을 위해서는 총 6111억원을 투입한다. 40년 이상 된 노후학교를 개축하거나 리모델링하는 ‘그린스마트 미래학교’ 사업에 520억원, 학교공간 재구조화(꿈담 교실)에 502억원 등이 투입된다.조희연 교육감은 “코로나19가 불러온 위기가 우리 교육에 새로운 변화를 불러오고 있다”며 “서울시교육청은 현재뿐만 아니라 코로나19 이후까지 대비한 미래 교육의 대안을 마련하기 위해 최선의 노력을 다하겠다”고 말했다.",서울시교육청 전경
18,20211109,구미대·구미시민간어린이집연합회 업무협약,[구미=뉴시스] 박홍식 기자 = 정창주 구미대학교 총장이 9일 본관 회의실에서 방채영(왼쪽 다섯번째) 구미시민간어린이집연합회장과 …,뉴시스,박홍식 기자,https://news.naver.com/main/read.naver?mode=LS2D&mid=shm&sid1=102&sid2=250&oid=003&aid=0010821424,https://imgnews.pstatic.net/image/origin/003/2021/11/09/10821424.jpg,[구미=뉴시스] 박홍식 기자 = 정창주 구미대학교 총장이 9일 본관 회의실에서 방채영(왼쪽 다섯번째) 구미시민간어린이집연합회장과 인재양성을 위한 상호교류협약(MOU)을 맺고 있다. (사진=구미대 제공) 2021.11.09 photo@newsis.com *재판매 및 DB 금지[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com)로 보내주시면 적극 반영하겠습니다.,
